ID,Pokemon,Objeto,Habilidad,Teratipo,Mov1,Mov2,Mov3,Mov4
20785,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Collision Course,Flare Blitz,Dragon Claw,Protect
20785,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Moonblast,Shadow Ball,Icy Wind
20785,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Sucker Punch,Close Combat,Protect
20785,Incineroar,Safety Goggles,Intimidate,Fairy,Flare Blitz,Parting Shot,Fake Out,Knock Off
20785,Rillaboom,Assault Vest,Overgrow,Fire,Wood Hammer,Grassy Glide,Fake Out,Knock Off
20785,Grimmsnarl,Light Clay,Prankster,Water,Spirit Break,Light Screen,Reflect,Misty Terrain
20786,Kyogre,Mystic Water,Drizzle,Grass,Water Spout,Hydro Pump,Ice Beam,Protect
20786,Tornadus,Rocky Helmet,Prankster,Dark,Bleakwind Storm,Rain Dance,Tailwind,Protect
20786,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
20786,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderbolt,Thunderclap,Draco Meteor,Snarl
20786,Incineroar,Safety Goggles,Intimidate,Ghost,Flare Blitz,Parting Shot,Will-O-Wisp,Fake Out
20786,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Ice Spinner,Sacred Sword,Sucker Punch,Protect
20787,Shadow Rider Calyrex,Spell Tag,As One ,Fairy,Astral Barrage,Draining Kiss,Nasty Plot,Protect
20787,Mienshao,Focus Sash,Inner Focus,Dark,Close Combat,Fake Out,Taunt,Wide Guard
20787,Incineroar,Sitrus Berry,Intimidate,Ghost,Fake Out,Knock Off,Will-O-Wisp,Parting Shot
20787,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Wood Hammer,Grassy Glide,U-turn
20787,Raging Bolt,Safety Goggles,Protosynthesis,Water,Dragon Pulse,Thunderclap,Calm Mind,Protect
20787,Clefairy,Eviolite,Friend Guard,Water,Icy Wind,Life Dew,Follow Me,Protect
20788,Tornadus,Focus Sash,Prankster,Ghost,Bleakwind Storm,Tailwind,Taunt,Protect
20788,Amoonguss,Rocky Helmet,Regenerator,Water,Pollen Puff,Spore,Rage Powder,Protect
20788,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Dragon Pulse,Thunderclap,Snarl,Volt Switch
20788,Gholdengo,Choice Specs,Good as Gold,Steel,Make It Rain,Shadow Ball,Steel Beam,Trick
20788,Terapagos,Covert Cloak,Tera Shift,Stellar,Tera Starstorm,Earth Power,Calm Mind,Protect
20788,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,U-turn
20789,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,U-turn
20789,Incineroar,Safety Goggles,Intimidate,Water,Knock Off,Will-O-Wisp,Parting Shot,Fake Out
20789,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,Grassy Glide,U-turn,Fake Out
20789,Tornadus,Covert Cloak,Prankster,Dark,Bleakwind Storm,Taunt,Rain Dance,Tailwind
20789,Shadow Rider Calyrex,Focus Sash,As One ,Ghost,Astral Barrage,Psychic,Nasty Plot,Protect
20789,Clefairy,Eviolite,Friend Guard,Water,Follow Me,Helping Hand,After You,Protect
20790,Kyogre,Choice Scarf,Drizzle,Grass,Water Spout,Origin Pulse,Ice Beam,Thunder
20790,Tornadus,Covert Cloak,Prankster,Steel,Tailwind,Rain Dance,Bleakwind Storm,Scary Face
20790,Thundurus Therian,Life Orb,Volt Absorb,Flying,Protect,Tera Blast,Wildbolt Storm,Grass Knot
20790,Archaludon,Assault Vest,Stamina,Fairy,Electro Shot,Flash Cannon,Dragon Pulse,Body Press
20790,Urshifu,Focus Sash,Unseen Fist,Dark,Detect,Sucker Punch,Wicked Blow,Close Combat
20790,Tsareena,Sitrus Berry,Queenly Majesty,Water,Protect,Power Whip,Triple Axel,Trop Kick
20791,Miraidon,Covert Cloak,Hadron Engine,Electric,Draco Meteor,Electro Drift,Volt Switch,Protect
20791,Iron Boulder,Clear Amulet,Quark Drive,Grass,Mighty Cleave,Psycho Cut,Throat Chop,Protect
20791,Hearthflame Mask Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
20791,Pelipper,Safety Goggles,Drizzle,Steel,Hurricane,Weather Ball,Wide Guard,Tailwind
20791,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,U-turn
20791,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Taunt,Protect
20792,Terapagos,Leftovers,Tera Shift,Stellar,Tera Starstorm,Protect,Calm Mind,Earth Power
20792,Incineroar,Sitrus Berry,Intimidate,Ghost,Fake Out,Parting Shot,Will-O-Wisp,Knock Off
20792,Tornadus,Covert Cloak,Prankster,Flying,Tailwind,Taunt,Bleakwind Storm,Sunny Day
20792,Amoonguss,Rocky Helmet,Regenerator,Water,Spore,Rage Powder,Pollen Puff,Protect
20792,Raging Bolt,Booster Energy,Protosynthesis,Fairy,Calm Mind,Protect,Dragon Pulse,Thunderclap
20792,Hearthflame Mask Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Stomping Tantrum,Spiky Shield,Horn Leech,Ivy Cudgel
20793,Zacian,Rusted Sword,Intrepid Sword,Fire,Protect,Iron Head,Sacred Sword,Play Rough
20793,Gouging Fire,Booster Energy,Protosynthesis,Grass,Burning Bulwark,Breaking Swipe,Flare Blitz,Howl
20793,Pelipper,Focus Sash,Drizzle,Ghost,Hurricane,Tailwind,Weather Ball,Wide Guard
20793,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,U-turn
20793,Rillaboom,Assault Vest,Grassy Surge,Water,Wood Hammer,Grassy Glide,High Horsepower,Fake Out
20793,Chien-Pao,Clear Amulet,Sword of Ruin,Ghost,Protect,Ice Spinner,Sucker Punch,Sacred Sword
20794,Hisuian Zoroark,Focus Sash,Illusion,Water,Bitter Malice,Icy Wind,Will-O-Wisp,Protect
20794,Farigiraf,Throat Spray,Armor Tail,Fairy,Shadow Ball,Hyper Voice,Trick Room,Helping Hand
20794,Zacian,Rusted Sword,Intrepid Sword,Water,Play Rough,Behemoth Blade,Swords Dance,Protect
20794,Incineroar,Safety Goggles,Intimidate,Grass,Flare Blitz,Knock Off,Fake Out,Parting Shot
20794,Amoonguss,Rocky Helmet,Regenerator,Dark,Pollen Puff,Rage Powder,Spore,Protect
20794,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,U-turn,Aqua Jet
20795,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Protect,Flame Charge,Flare Blitz,Collision Course
20795,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Electroweb,Thunderclap,Snarl,Draco Meteor
20795,Flutter Mane,Focus Sash,Protosynthesis,Fairy,Taunt,Shadow Ball,Icy Wind,Moonblast
20795,Amoonguss,Sitrus Berry,Regenerator,Water,Protect,Spore,Rage Powder,Pollen Puff
20795,Tornadus,Covert Cloak,Prankster,Steel,Bleakwind Storm,Icy Wind,Sunny Day,Tailwind
20795,Chi-Yu,Life Orb,Beads of Ruin,Ghost,Protect,Snarl,Heat Wave,Overheat
20796,Shadow Rider Calyrex,Spell Tag,As One ,Ghost,Protect,Calm Mind,Psychic,Astral Barrage
20796,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Parting Shot,Flare Blitz,Knock Off
20796,Rillaboom,Assault Vest,Grassy Surge,Fire,Grassy Glide,U-turn,Fake Out,Wood Hammer
20796,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,U-turn,Aqua Jet,Close Combat,Surging Strikes
20796,Amoonguss,Rocky Helmet,Regenerator,Fairy,Spore,Pollen Puff,Rage Powder,Clear Smog
20796,Clefairy,Eviolite,Friend Guard,Fairy,Helping Hand,Follow Me,After You,Moonblast
20797,Ice Rider Calyrex,Clear Amulet,As One ,Grass,Glacial Lance,High Horsepower,Trick Room,Protect
20797,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Ghost,Surging Strikes,Close Combat,Aqua Jet,U-turn
20797,Gholdengo,Metal Coat,Good as Gold,Fairy,Make It Rain,Shadow Ball,Nasty Plot,Protect
20797,Pelipper,Focus Sash,Drizzle,Ghost,Weather Ball,Hurricane,Wide Guard,Protect
20797,Amoonguss,Sitrus Berry,Regenerator,Dark,Clear Smog,Pollen Puff,Rage Powder,Spore
20797,Incineroar,Safety Goggles,Intimidate,Ghost,Will-O-Wisp,Knock Off,Parting Shot,Fake Out
20798,Tornadus,Focus Sash,Prankster,Ghost,Bleakwind Storm,Tailwind,Taunt,Protect
20798,Indeedee ♀,Sitrus Berry,Psychic Surge,Grass,Psyshock,Follow Me,Helping Hand,Trick Room
20798,Kingambit,Assault Vest,Defiant,Dark,Kowtow Cleave,Iron Head,Sucker Punch,Low Kick
20798,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Shadow Ball,Icy Wind,Protect
20798,Terapagos,Choice Specs,Tera Shift,Stellar,Tera Starstorm,Earth Power,Ice Beam,Dark Pulse
20798,Rapid Strike Urshifu,Splash Plate,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,Detect
20799,Shadow Rider Calyrex,Focus Sash,As One ,Ghost,Astral Barrage,Nasty Plot,Psyshock,Protect
20799,Raging Bolt,Leftovers,Protosynthesis,Fairy,Thunderclap,Dragon Pulse,Calm Mind,Protect
20799,Incineroar,Safety Goggles,Intimidate,Ghost,Knock Off,Parting Shot,Will-O-Wisp,Fake Out
20799,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,Grassy Glide,U-turn,Fake Out
20799,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,Protect
20799,Amoonguss,Sitrus Berry,Regenerator,Dark,Sludge Bomb,Rage Powder,Spore,Protect
20800,Ice Rider Calyrex,Clear Amulet,As One ,Water,Trick Room,Glacial Lance,High Horsepower,Protect
20800,Hitmontop,Iron Ball,Intimidate,Steel,Fake Out,Coaching,Wide Guard,Close Combat
20800,Farigiraf,Safety Goggles,Armor Tail,Water,Psychic,Dazzling Gleam,Trick Room,Helping Hand
20800,Cornerstone Mask Ogerpon,Cornerstone Mask,Sturdy,Rock,Ivy Cudgel,Power Whip,Spiky Shield,Follow Me
20800,Chi-Yu,Choice Specs,Beads of Ruin,Ghost,Heat Wave,Overheat,Dark Pulse,Snarl
20800,Regieleki,Covert Cloak,Transistor,Ice,Protect,Thunderbolt,Tera Blast,Electroweb
20801,Ice Rider Calyrex,Clear Amulet,As One ,Grass,Glacial Lance,High Horsepower,Trick Room,Protect
20801,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Ghost,Surging Strikes,Aqua Jet,Close Combat,U-turn
20801,Pelipper,Focus Sash,Drizzle,Stellar,Hurricane,Weather Ball,Wide Guard,Protect
20801,Incineroar,Safety Goggles,Intimidate,Ghost,Flare Blitz,Knock Off,Fake Out,Parting Shot
20801,Amoonguss,Sitrus Berry,Regenerator,Water,Spore,Clear Smog,Rage Powder,Protect
20801,Raging Bolt,Assault Vest,Protosynthesis,Electric,Thunderbolt,Thunderclap,Draco Meteor,Snarl
20802,Indeedee ♀,Safety Goggles,Psychic Surge,Water,Follow Me,Helping Hand,Psychic,Trick Room
20802,Ice Rider Calyrex,Clear Amulet,As One ,Water,Glacial Lance,High Horsepower,Trick Room,Protect
20802,Bloodmoon Ursaluna,Life Orb,Mind's Eye,Normal,Hyper Voice,Earth Power,Blood Moon,Protect
20802,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Shadow Ball,Dazzling Gleam,Power Gem
20802,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
20802,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Close Combat,Sucker Punch,Detect
20803,Comfey,Sitrus Berry,Triage,Fire,Floral Healing,Draining Kiss,Taunt,Protect
20803,Terapagos,Clear Amulet,Tera Shift,Stellar,Calm Mind,Protect,Tera Starstorm,Earth Power
20803,Tornadus,Covert Cloak,Prankster,Steel,Icy Wind,Tailwind,Taunt,Bleakwind Storm
20803,Araquanid,Safety Goggles,Water Bubble,Steel,Protect,Wide Guard,Liquidation,Leech Life
20803,Cornerstone Mask Ogerpon,Cornerstone Mask,Sturdy,Rock,Follow Me,Ivy Cudgel,Horn Leech,Spiky Shield
20803,Skeledirge,Leftovers,Unaware,Grass,Will-O-Wisp,Protect,Torch Song,Shadow Ball
20804,Incineroar,Safety Goggles,Intimidate,Ghost,Knock Off,Fake Out,Will-O-Wisp,Parting Shot
20804,Ice Rider Calyrex,Clear Amulet,As One ,Water,Protect,Trick Room,Close Combat,Glacial Lance
20804,Rapid Strike Urshifu,Choice Band,Unseen Fist,Water,Surging Strikes,Close Combat,U-turn,Aqua Jet
20804,Alcremie,Psychic Seed,Sweet Veil,Fairy,Dazzling Gleam,Decorate,Psychic,Encore
20804,Indeedee ♀,Rocky Helmet,Psychic Surge,Grass,Follow Me,Trick Room,Heal Pulse,Psychic
20804,Pelipper,Covert Cloak,Drizzle,Grass,Hurricane,Weather Ball,Tailwind,Wide Guard
20805,Terapagos,Clear Amulet,Tera Shift,Stellar,Tera Starstorm,Earth Power,Calm Mind,Protect
20805,Sinistcha,Mental Herb,Hospitality,Water,Rage Powder,Matcha Gotcha,Strength Sap,Trick Room
20805,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Follow Me,Spiky Shield,Ivy Cudgel,Wood Hammer
20805,Incineroar,Safety Goggles,Intimidate,Ghost,Flare Blitz,Will-O-Wisp,Fake Out,Parting Shot
20805,Farigiraf,Sitrus Berry,Armor Tail,Fairy,Twin Beam,Uproar,Helping Hand,Roar
20805,Raging Bolt,Assault Vest,Protosynthesis,Electric,Thunderbolt,Draco Meteor,Snarl,Electroweb
20806,Rillaboom,Assault Vest,Grassy Surge,Fire,U-turn,Fake Out,Grassy Glide,Wood Hammer
20806,Incineroar,Safety Goggles,Intimidate,Ghost,Knock Off,Parting Shot,Fake Out,Will-O-Wisp
20806,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Water,Detect,Surging Strikes,Aqua Jet,Close Combat
20806,Amoonguss,Sitrus Berry,Regenerator,Dark,Sludge Bomb,Protect,Rage Powder,Spore
20806,Raging Bolt,Leftovers,Protosynthesis,Fairy,Protect,Calm Mind,Thunderclap,Dragon Pulse
20806,Shadow Rider Calyrex,Focus Sash,As One ,Ghost,Protect,Nasty Plot,Astral Barrage,Psyshock
20807,Ice Rider Calyrex,Clear Amulet,As One ,Grass,Glacial Lance,High Horsepower,Trick Room,Protect
20807,Amoonguss,Rocky Helmet,Regenerator,Dark,Pollen Puff,Rage Powder,Spore,Protect
20807,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Ghost,Surging Strikes,Close Combat,U-turn,Coaching
20807,Pelipper,Focus Sash,Drizzle,Ghost,Weather Ball,Hurricane,Wide Guard,Protect
20807,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Power Gem
20807,Incineroar,Safety Goggles,Intimidate,Grass,Knock Off,Parting Shot,Will-O-Wisp,Fake Out
20808,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Grassy Glide,Wood Hammer,U-turn
20808,Comfey,Sitrus Berry,Triage,Steel,Protect,Draining Kiss,Floral Healing,Trick Room
20808,Incineroar,Shuca Berry,Intimidate,Ghost,Flare Blitz,Knock Off,Fake Out,Parting Shot
20808,Lugia,Covert Cloak,Multiscale,Fairy,Aeroblast,Earth Power,Protect,Calm Mind
20808,Sableye,Light Clay,Prankster,Steel,Reflect,Light Screen,Will-O-Wisp,Taunt
20808,Annihilape,Safety Goggles,Defiant,Water,Bulk Up,Drain Punch,Rage Fist,Protect
20809,Incineroar,Assault Vest,Intimidate,Dragon,Flare Blitz,Knock Off,U-turn,Fake Out
20809,Urshifu,Focus Sash,Unseen Fist,Dark,Close Combat,Wicked Blow,Sucker Punch,Detect
20809,Farigiraf,Sitrus Berry,Armor Tail,Water,Psychic,Foul Play,Helping Hand,Trick Room
20809,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Icy Wind,Protect
20809,Miraidon,Choice Specs,Hadron Engine,Fairy,Electro Drift,Draco Meteor,Volt Switch,Dazzling Gleam
20809,Bloodmoon Ursaluna,Life Orb,Mind's Eye,Normal,Blood Moon,Hyper Voice,Earth Power,Protect
20810,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Will-O-Wisp,Parting Shot,Knock Off
20810,Amoonguss,Rocky Helmet,Regenerator,Dark,Pollen Puff,Protect,Rage Powder,Spore
20810,Shadow Rider Calyrex,Focus Sash,As One ,Ghost,Astral Barrage,Psyshock,Nasty Plot,Protect
20810,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Aqua Jet,U-turn,Close Combat
20810,Raging Bolt,Assault Vest,Protosynthesis,Normal,Thunderclap,Dragon Pulse,Thunderbolt,Snarl
20810,Chien-Pao,Clear Amulet,Sword of Ruin,Stellar,Icicle Crash,Sacred Sword,Sucker Punch,Protect
20811,Dawn Wings Necrozma,Power Herb,Prism Armor,Normal,Moongeist Beam,Expanding Force,Meteor Beam,Trick Room
20811,Indeedee ♀,Psychic Seed,Psychic Surge,Fairy,Dazzling Gleam,Follow Me,Helping Hand,Trick Room
20811,Amoonguss,Rocky Helmet,Regenerator,Water,Pollen Puff,Protect,Rage Powder,Spore
20811,Rapid Strike Urshifu,Safety Goggles,Unseen Fist,Water,Surging Strikes,Close Combat,Protect,Swords Dance
20811,Incineroar,Sitrus Berry,Intimidate,Grass,Flare Blitz,Knock Off,Fake Out,Parting Shot
20811,Regieleki,Covert Cloak,Transistor,Ice,Electroweb,Thunderbolt,Volt Switch,Tera Blast
20812,Zacian,Rusted Sword,Intrepid Sword,Stellar,Protect,Sacred Sword,Swords Dance,Behemoth Blade
20812,Pelipper,Focus Sash,Drizzle,Flying,Protect,Hurricane,Weather Ball,Wide Guard
20812,Incineroar,Safety Goggles,Intimidate,Water,Fake Out,Parting Shot,Knock Off,Flare Blitz
20812,Amoonguss,Rocky Helmet,Regenerator,Dark,Protect,Rage Powder,Spore,Pollen Puff
20812,Raging Bolt,Assault Vest,Protosynthesis,Electric,Electroweb,Dragon Pulse,Thunderclap,Snarl
20812,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Ghost,Surging Strikes,Close Combat,Aqua Jet,U-turn
20813,Shadow Rider Calyrex,Life Orb,As One ,Fairy,Astral Barrage,Psychic,Nasty Plot,Protect
20813,Clefairy,Eviolite,Friend Guard,Water,Helping Hand,After You,Follow Me,Protect
20813,Gallade,Clear Amulet,Sharpness,Stellar,Psycho Cut,Sacred Sword,Trick Room,Wide Guard
20813,Indeedee ♀,Psychic Seed,Psychic Surge,Dragon,Psychic,Healing Wish,Trick Room,Follow Me
20813,Chi-Yu,Iron Ball,Beads of Ruin,Ghost,Heat Wave,Dark Pulse,Snarl,Protect
20813,Torkoal,Choice Specs,Drought,Fire,Eruption,Weather Ball,Earth Power,Heat Wave
20814,Tornadus,Covert Cloak,Prankster,Dark,Rain Dance,Tailwind,Bleakwind Storm,Taunt
20814,Galarian Moltres,Life Orb,Berserk,Dark,Fiery Wrath,Hurricane,Protect,Foul Play
20814,Incineroar,Safety Goggles,Intimidate,Water,Fake Out,Knock Off,Will-O-Wisp,Parting Shot
20814,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,U-turn
20814,Amoonguss,Sitrus Berry,Regenerator,Dark,Spore,Pollen Puff,Rage Powder,Protect
20814,Terapagos,Leftovers,Tera Shift,Stellar,Tera Starstorm,Protect,Earth Power,Calm Mind
20815,Ice Rider Calyrex,Clear Amulet,As One ,Grass,Glacial Lance,High Horsepower,Trick Room,Protect
20815,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Knock Off,Taunt,Parting Shot
20815,Amoonguss,Rocky Helmet,Regenerator,Water,Pollen Puff,Spore,Rage Powder,Protect
20815,Raging Bolt,Booster Energy,Protosynthesis,Electric,Thunderbolt,Draco Meteor,Thunderclap,Protect
20815,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Ghost,Surging Strikes,Close Combat,Coaching,U-turn
20815,Pelipper,Focus Sash,Drizzle,Ghost,Hurricane,Weather Ball,Wide Guard,Protect
20816,Dawn Wings Necrozma,Power Herb,Prism Armor,Water,Meteor Beam,Moongeist Beam,Expanding Force,Trick Room
20816,Indeedee ♀,Safety Goggles,Psychic Surge,Water,Dazzling Gleam,Follow Me,Helping Hand,Trick Room
20816,Gallade,Clear Amulet,Sharpness,Grass,Psycho Cut,Sacred Sword,Wide Guard,Trick Room
20816,Ursaluna,Flame Orb,Guts,Dragon,Facade,Headlong Rush,Swords Dance,Protect
20816,Torkoal,Charcoal,Drought,Fire,Eruption,Weather Ball,Earth Power,Protect
20816,Hisuian Lilligant,Focus Sash,Chlorophyll,Ghost,Leaf Blade,Close Combat,After You,Protect
20817,Groudon,Clear Amulet,Drought,Fire,Protect,Precipice Blades,Heat Crash,Swords Dance
20817,Raging Bolt,Zap Plate,Protosynthesis,Fairy,Protect,Thunderbolt,Dragon Pulse,Thunderclap
20817,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,Grassy Glide,U-turn,Fake Out
20817,Tornadus,Covert Cloak,Prankster,Dark,Protect,Bleakwind Storm,Sunny Day,Tailwind
20817,Urshifu,Focus Sash,Unseen Fist,Dark,Protect,Wicked Blow,Close Combat,Sucker Punch
20817,Entei,Choice Band,Inner Focus,Normal,Sacred Fire,Extreme Speed,Stomping Tantrum,Flare Blitz
20818,Zacian,Rusted Sword,Intrepid Sword,Stellar,Behemoth Blade,Play Rough,Swords Dance,Protect
20818,Incineroar,Sitrus Berry,Intimidate,Ghost,Knock Off,Parting Shot,Will-O-Wisp,Fake Out
20818,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderbolt,Electroweb,Thunderclap,Draco Meteor
20818,Pelipper,Safety Goggles,Drizzle,Ghost,Weather Ball,Hurricane,Wide Guard,Protect
20818,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,U-turn
20818,Ogerpon,Covert Cloak,Defiant,Grass,Ivy Cudgel,Superpower,Follow Me,Spiky Shield
20819,Shadow Rider Calyrex,Focus Sash,As One ,Ghost,Protect,Astral Barrage,Psyshock,Nasty Plot
20819,Amoonguss,Sitrus Berry,Regenerator,Dark,Protect,Spore,Rage Powder,Sludge Bomb
20819,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderbolt,Thunderclap,Snarl,Dragon Pulse
20819,Incineroar,Safety Goggles,Intimidate,Ghost,Knock Off,Will-O-Wisp,Parting Shot,Fake Out
20819,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Grass,Surging Strikes,Close Combat,Aqua Jet,U-turn
20819,Rillaboom,Miracle Seed,Grassy Surge,Fire,Wood Hammer,Grassy Glide,U-turn,Fake Out
20820,Groudon,Clear Amulet,Drought,Fire,Heat Crash,Precipice Blades,Protect,Swords Dance
20820,Flutter Mane,Focus Sash,Protosynthesis,Fairy,Thunder Wave,Shadow Ball,Moonblast,Taunt
20820,Roaring Moon,Booster Energy,Protosynthesis,Poison,Protect,Knock Off,Iron Head,Tailwind
20820,Amoonguss,Sitrus Berry,Regenerator,Water,Protect,Pollen Puff,Spore,Rage Powder
20820,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Parting Shot,Flare Blitz,Will-O-Wisp
20820,Raging Bolt,Life Orb,Protosynthesis,Electric,Protect,Thunderbolt,Thunderclap,Draco Meteor
20821,Ice Rider Calyrex,Clear Amulet,As One ,Fire,Glacial Lance,Protect,Trick Room,High Horsepower
20821,Torkoal,Charcoal,Drought,Fire,Helping Hand,Eruption,Earth Power,Protect
20821,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Moonblast,Icy Wind
20821,Mienshao,Focus Sash,Inner Focus,Ghost,Feint,Wide Guard,Close Combat,Fake Out
20821,Indeedee ♀,Psychic Seed,Psychic Surge,Fairy,Follow Me,Psychic,Trick Room,Helping Hand
20821,Amoonguss,Rocky Helmet,Regenerator,Water,Spore,Rage Powder,Clear Smog,Pollen Puff
20822,Incineroar,Safety Goggles,Intimidate,Ghost,Parting Shot,Fake Out,Knock Off,Flare Blitz
20822,Zamazenta,Rusted Shield,Dauntless Shield,Grass,Body Press,Heavy Slam,Wide Guard,Iron Defense
20822,Amoonguss,Rocky Helmet,Regenerator,Water,Spore,Rage Powder,Pollen Puff,Protect
20822,Porygon2,Eviolite,Download,Poison,Tera Blast,Ice Beam,Trick Room,Recover
20822,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Sucker Punch,Close Combat,Detect
20822,Raging Bolt,Assault Vest,Protosynthesis,Electric,Thunderbolt,Thunderclap,Draco Meteor,Snarl
20823,Ice Rider Calyrex,Clear Amulet,As One ,Grass,Protect,Glacial Lance,High Horsepower,Trick Room
20823,Pelipper,Rocky Helmet,Drizzle,Grass,Protect,Weather Ball,Hurricane,Wide Guard
20823,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,U-turn,Aqua Jet
20823,Incineroar,Safety Goggles,Intimidate,Ghost,Flare Blitz,Knock Off,Parting Shot,Fake Out
20823,Amoonguss,Sitrus Berry,Regenerator,Dark,Protect,Pollen Puff,Spore,Rage Powder
20823,Gholdengo,Metal Coat,Good as Gold,Fairy,Protect,Make It Rain,Shadow Ball,Nasty Plot
20824,Tornadus,Mental Herb,Prankster,Water,Air Slash,Tailwind,Scary Face,Protect
20824,Regidrago,Dragon Fang,Dragon's Maw,Ghost,Dragon Energy,Draco Meteor,Tera Blast,Protect
20824,Chi-Yu,Focus Sash,Beads of Ruin,Ghost,Heat Wave,Overheat,Snarl,Protect
20824,Zacian,Rusted Sword,Intrepid Sword,Normal,Behemoth Blade,Play Rough,Sacred Sword,Protect
20824,Ditto,Choice Scarf,Imposter,Ghost,Transform,,,
20824,Amoonguss,Sitrus Berry,Regenerator,Water,Spore,Sludge Bomb,Rage Powder,Protect
20825,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Flare Blitz,Collision Course,Flame Charge,Protect
