ID,Pokemon,Objeto,Habilidad,Teratipo,Mov1,Mov2,Mov3,Mov4,arch
20474,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Icicle Crash,Sacred Sword,Sucker Punch,Protect,Zamazenta Rain
20475,Miraidon,Choice Specs,Hadron Engine,Fairy,Electro Drift,Draco Meteor,Volt Switch,Dazzling Gleam,MiraiMoona TR
20475,Iron Hands,Clear Amulet,Quark Drive,Grass,Close Combat,Fake Out,Wild Charge,Heavy Slam,MiraiMoona TR
20475,Farigiraf,Throat Spray,Armor Tail,Water,Trick Room,Hyper Voice,Psychic,Helping Hand,MiraiMoona TR
20475,Tornadus,Covert Cloak,Prankster,Steel,Bleakwind Storm,Tailwind,Taunt,Rain Dance,MiraiMoona TR
20475,Ursaluna-Bloodmoon,Life Orb,Mind’s Eye,Normal,Blood Moon,Hyper Voice,Earth Power,Protect,MiraiMoona TR
20475,Urshifu-Rapid-Strike,Mystic Water,Unseen Fist,Water,Aqua Jet,Close Combat,Surging Strikes,Detect,MiraiMoona TR
20476,Pelipper,Focus Sash,Drizzle,Stellar,Hurricane,Weather Ball,Tailwind,Wide Guard,Terapagos Ogerpon
20476,Terapagos,Covert Cloak,Tera Shift,Stellar,Tera Starstorm,Protect,Calm Mind,Earth Power,Terapagos Ogerpon
20476,Incineroar,Safety Goggles,Intimidate,Ghost,Knock Off,Fake Out,Parting Shot,Taunt,Terapagos Ogerpon
20476,Amoonguss,Rocky Helmet,Regenerator,Water,Spore,Pollen Puff,Rage Powder,Protect,Terapagos Ogerpon
20476,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderclap,Thunderbolt,Snarl,Dragon Pulse,Terapagos Ogerpon
20476,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Follow Me,Spiky Shield,Horn Leech,Terapagos Ogerpon
20477,Calyrex-Shadow,Focus Sash,As One,Ghost,Astral Barrage,Psyshock,Nasty Plot,Protect,Calyshadow Offense
20477,Urshifu-Rapid-Strike,Mystic Water,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,Protect,Calyshadow Offense
20477,Incineroar,Safety Goggles,Intimidate,Ghost,Knock Off,Parting Shot,Will-O-Wisp,Fake Out,Calyshadow Offense
20477,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,U-turn,Wood Hammer,Grassy Glide,Calyshadow Offense
20477,Tornadus,Covert Cloak,Prankster,Dark,Rain Dance,Tailwind,Bleakwind Storm,Taunt,Calyshadow Offense
20477,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Substitute,Protect,Calyshadow Offense
20478,Groudon,Clear Amulet,Drought,Fire,Precipice Blades,Heat Crash,Swords Dance,Protect,Groudon Toolbox
20478,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield,Groudon Toolbox
20478,Flutter Mane,Focus Sash,Protosynthesis,Fairy,Moonblast,Shadow Ball,Icy Wind,Protect,Groudon Toolbox
20478,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Dragon Pulse,Thunderclap,Electroweb,Snarl,Groudon Toolbox
20478,Incineroar,Safety Goggles,Intimidate,Water,Fake Out,Knock Off,Taunt,Parting Shot,Groudon Toolbox
20478,Bronzong,Covert Cloak,Levitate,Dark,Iron Head,Gravity,Hypnosis,Trick Room,Groudon Toolbox
20479,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Collision Course,Scale Shot,Flare Blitz,Protect,Koraidon Balance
20479,Flutter Mane,Fairy Feather,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Icy Wind,Protect,Koraidon Balance
20479,Farigiraf,Throat Spray,Armor Tail,Fairy,Hyper Voice,Shadow Ball,Trick Room,Protect,Koraidon Balance
20479,Incineroar,Safety Goggles,Intimidate,Ghost,Flare Blitz,Knock Off,Parting Shot,Fake Out,Koraidon Balance
20479,Amoonguss,Sitrus Berry,Regenerator,Water,Spore,Rage Powder,Pollen Puff,Protect,Koraidon Balance
20479,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Weather Ball,Draco Meteor,Thunderclap,Snarl,Koraidon Balance
20480,Terapagos,Leftovers,Tera Shift,Stellar,Tera Starstorm,Calm Mind,Earth Power,Protect,Terapagos FWG
20480,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Grassy Glide,Wood Hammer,U-turn,Terapagos FWG
20480,Tornadus,Rocky Helmet,Prankster,Ghost,Bleakwind Storm,Protect,Rain Dance,Tailwind,Terapagos FWG
20480,Amoonguss,Covert Cloak,Regenerator,Water,Rage Powder,Spore,Pollen Puff,Clear Smog,Terapagos FWG
20480,Incineroar,Safety Goggles,Intimidate,Ghost,Flare Blitz,Taunt,Fake Out,Parting Shot,Terapagos FWG
20480,Urshifu-Rapid-Strike,Focus Sash,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,Detect,Terapagos FWG
20481,Tornadus,Rocky Helmet,Prankster,Dark,Bleakwind Storm,Tailwind,Rain Dance,Protect,Terapagos FWG
20481,Urshifu-Rapid-Strike,Mystic Water,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,Detect,Terapagos FWG
20481,Incineroar,Safety Goggles,Intimidate,Water,Knock Off,Taunt,Parting Shot,Fake Out,Terapagos FWG
20481,Rillaboom,Assault Vest,Grassy Surge,Fire,Grassy Glide,Wood Hammer,U-turn,Fake Out,Terapagos FWG
20481,Terapagos,Covert Cloak,Tera Shift,Stellar,Tera Starstorm,Earth Power,Calm Mind,Protect,Terapagos FWG
20481,Clefairy,Eviolite,Friend Guard,Grass,Helping Hand,Follow Me,Life Dew,Protect,Terapagos FWG
20482,Indeedee-F,Psychic Seed,Psychic Surge,Dragon,Alluring Voice,Helping Hand,Follow Me,Trick Room,Calyice Slow Offense
20482,Armarouge,Life Orb,Flash Fire,Grass,Expanding Force,Armor Cannon,Wide Guard,Trick Room,Calyice Slow Offense
20482,Torkoal,Choice Specs,Drought,Fire,Eruption,Weather Ball,Clear Smog,Earth Power,Calyice Slow Offense
20482,Ogerpon-Cornerstone,Cornerstone Mask,Sturdy,Rock,Wood Hammer,Ivy Cudgel,Follow Me,Spiky Shield,Calyice Slow Offense
20482,Calyrex-Ice,Clear Amulet,As One,Fire,Glacial Lance,High Horsepower,Swords Dance,Trick Room,Calyice Slow Offense
20482,Ursaluna,Flame Orb,Guts,Fairy,Facade,Headlong Rush,Curse,Protect,Calyice Slow Offense
20483,Smeargle,Focus Sash,Own Tempo,Ghost,Fake Out,Spore,Wide Guard,Follow Me,Calyshadow Offense
20483,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Flare Blitz,Parting Shot,Taunt,Calyshadow Offense
20483,Calyrex-Shadow,Spell Tag,As One,Fairy,Protect,Draining Kiss,Nasty Plot,Astral Barrage,Calyshadow Offense
20483,Amoonguss,Sitrus Berry,Regenerator,Water,Protect,Spore,Rage Powder,Sludge Bomb,Calyshadow Offense
20483,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,Ice Spinner,U-turn,Calyshadow Offense
20483,Tornadus,Covert Cloak,Prankster,Steel,Tailwind,Bleakwind Storm,Taunt,Rain Dance,Calyshadow Offense
20484,Calyrex-Ice,Clear Amulet,As One,Fire,Glacial Lance,Protect,Trick Room,High Horsepower,Calyice Slow Offense
20484,Torkoal,Charcoal,Drought,Fire,Helping Hand,Eruption,Weather Ball,Protect,Calyice Slow Offense
20484,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Moonblast,Icy Wind,Calyice Slow Offense
20484,Mienshao,Focus Sash,Inner Focus,Ghost,Coaching,Wide Guard,Close Combat,Fake Out,Calyice Slow Offense
20484,Gastrodon,Sitrus Berry,Storm Drain,Fire,Ice Beam,Yawn,Protect,Earth Power,Calyice Slow Offense
20484,Ogerpon-Cornerstone,Cornerstone Mask,Sturdy,Rock,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield,Calyice Slow Offense
20485,Miraidon,Life Orb,Hadron Engine,Fairy,Dragon Pulse,Electro Drift,Volt Switch,Protect,MiraiMoona TR
20485,Iron Bundle,Focus Sash,Quark Drive,Ghost,Icy Wind,Freeze-Dry,Hydro Pump,Protect,MiraiMoona TR
20485,Farigiraf,Throat Spray,Armor Tail,Fairy,Hyper Voice,Psychic,Trick Room,Helping Hand,MiraiMoona TR
20485,Orthworm,Leftovers,Earth Eater,Poison,Iron Defense,Body Press,Heavy Slam,Protect,MiraiMoona TR
20485,Ursaluna-Bloodmoon,Silk Scarf,Mind’s Eye,Fairy,Blood Moon,Hyper Voice,Earth Power,Protect,MiraiMoona TR
20485,Urshifu,Assault Vest,Unseen Fist,Poison,Sucker Punch,Wicked Blow,U-turn,Close Combat,MiraiMoona TR
20486,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Shadow Ball,Moonblast,Dazzling Gleam,Icy Wind,NA
20486,Ting-Lu,Assault Vest,Vessel of Ruin,Fairy,Stomping Tantrum,Snarl,Tera Blast,Heavy Slam,NA
20486,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Follow Me,Horn Leech,Ivy Cudgel,Spiky Shield,NA
20486,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Flare Blitz,Will-O-Wisp,Parting Shot,NA
20486,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Collision Course,Flare Blitz,Bulk Up,Protect,NA
20486,Amoonguss,Rocky Helmet,Regenerator,Water,Spore,Rage Powder,Pollen Puff,Protect,NA
20487,Tornadus,Rocky Helmet,Prankster,Steel,Tailwind,Rain Dance,Protect,Bleakwind Storm,Kyogre Rain Offense
20487,Chien-Pao,Focus Sash,Sword of Ruin,Stellar,Ice Spinner,Sacred Sword,Sucker Punch,Protect,Kyogre Rain Offense
20487,Tsareena,Wide Lens,Queenly Majesty,Fire,Power Whip,Triple Axel,Helping Hand,Taunt,Kyogre Rain Offense
20487,Kyogre,Mystic Water,Drizzle,Grass,Water Spout,Ice Beam,Origin Pulse,Protect,Kyogre Rain Offense
20487,Kingambit,Safety Goggles,Defiant,Water,Kowtow Cleave,Iron Head,Sucker Punch,Protect,Kyogre Rain Offense
20487,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Grass,Surging Strikes,Close Combat,Aqua Jet,U-turn,Kyogre Rain Offense
20488,Gloom,Eviolite,Stench,Water,Bullet Seed,Sleep Powder,Teeter Dance,Strength Sap,Lunala Psyspam
20488,Armarouge,Weakness Policy,Weak Armor,Fire,Endure,Heat Wave,Stored Power,Expanding Force,Lunala Psyspam
20488,Dewgong,Quick Claw,Thick Fat,Dragon,Fake Out,Perish Song,Aqua Jet,Horn Drill,Lunala Psyspam
20488,Lunala,Power Herb,Shadow Shield,Normal,Moongeist Beam,Wide Guard,Moonblast,Meteor Beam,Lunala Psyspam
20488,Indeedee-F,Rocky Helmet,Psychic Surge,Fairy,Dazzling Gleam,Trick Room,Imprison,Follow Me,Lunala Psyspam
20488,Ting-Lu,Assault Vest,Vessel of Ruin,Poison,Heavy Slam,Fissure,Snarl,Stomping Tantrum,Lunala Psyspam
20489,Terapagos,Clear Amulet,Tera Shift,Stellar,Tera Starstorm,Calm Mind,Earth Power,Protect,Terapagos FWG
20489,Tornadus,Covert Cloak,Prankster,Flying,Bleakwind Storm,Rain Dance,Taunt,Tailwind,Terapagos FWG
20489,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Will-O-Wisp,Knock Off,Parting Shot,Terapagos FWG
20489,Amoonguss,Rocky Helmet,Regenerator,Water,Spore,Pollen Puff,Rage Powder,Protect,Terapagos FWG
20489,Urshifu-Rapid-Strike,Mystic Water,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,Protect,Terapagos FWG
20489,Rillaboom,Assault Vest,Grassy Surge,Grass,Fake Out,Grassy Glide,Wood Hammer,U-turn,Terapagos FWG
20490,Miraidon,Electric Seed,Hadron Engine,Fairy,Electro Drift,Dragon Pulse,Calm Mind,Snarl,NA
20490,Tornadus,Covert Cloak,Prankster,Steel,Bleakwind Storm,Rain Dance,Tailwind,Taunt,NA
20490,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Spiky Shield,Follow Me,NA
20490,Archaludon,Assault Vest,Stamina,Fairy,Flash Cannon,Electro Shot,Body Press,Draco Meteor,NA
20490,Iron Bundle,Focus Sash,Quark Drive,Ghost,Icy Wind,Freeze-Dry,Hydro Pump,Protect,NA
20490,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Flare Blitz,Knock Off,Parting Shot,NA
20491,Calyrex-Ice,Clear Amulet,As One,Grass,Protect,Trick Room,Glacial Lance,High Horsepower,Calyice Rain
20491,Amoonguss,Rocky Helmet,Regenerator,Dark,Protect,Spore,Rage Powder,Pollen Puff,Calyice Rain
20491,Gholdengo,Leftovers,Good as Gold,Normal,Protect,Nasty Plot,Make It Rain,Shadow Ball,Calyice Rain
20491,Pelipper,Focus Sash,Drizzle,Ghost,Wide Guard,Weather Ball,Hurricane,Protect,Calyice Rain
20491,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Knock Off,Taunt,Parting Shot,Calyice Rain
20491,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,U-turn,Calyice Rain
20492,Gholdengo,Leftovers,Good as Gold,Dragon,Make It Rain,Shadow Ball,Nasty Plot,Protect,Calyice Balanced
20492,Calyrex-Ice,Clear Amulet,As One,Grass,Glacial Lance,High Horsepower,Trick Room,Protect,Calyice Balanced
20492,Amoonguss,Rocky Helmet,Regenerator,Dark,Pollen Puff,Spore,Rage Powder,Protect,Calyice Balanced
20492,Pelipper,Focus Sash,Drizzle,Ghost,Weather Ball,Hurricane,Wide Guard,Protect,Calyice Balanced
20492,Vikavolt,Assault Vest,Levitate,Normal,Volt Switch,Thunder,Flash Cannon,Bug Buzz,Calyice Balanced
20492,Incineroar,Figy Berry,Intimidate,Ghost,Fake Out,Knock Off,Taunt,Parting Shot,Calyice Balanced
20493,Calyrex-Ice,Clear Amulet,As One,Water,Protect,Trick Room,Glacial Lance,High Horsepower,Calyice Slow Offense
20493,Torkoal,Choice Specs,Drought,Fire,Eruption,Heat Wave,Weather Ball,Earth Power,Calyice Slow Offense
20493,Indeedee-F,Safety Goggles,Psychic Surge,Fairy,Trick Room,Follow Me,Dazzling Gleam,Protect,Calyice Slow Offense
20493,Urshifu,Power Weight,Unseen Fist,Dark,Detect,Close Combat,Wicked Blow,Coaching,Calyice Slow Offense
20493,Annihilape,Choice Scarf,Vital Spirit,Electric,Rage Fist,Final Gambit,Close Combat,U-turn,Calyice Slow Offense
20493,Oranguru,Mental Herb,Inner Focus,Grass,Trick Room,Taunt,Foul Play,Instruct,Calyice Slow Offense
20494,Lunala,Power Herb,Shadow Shield,Fairy,Wide Guard,Meteor Beam,Moongeist Beam,Trick Room,Lunala Balance
20494,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Knock Off,Flare Blitz,Parting Shot,Lunala Balance
20494,Amoonguss,Covert Cloak,Regenerator,Dark,Protect,Spore,Pollen Puff,Rage Powder,Lunala Balance
20494,Rhyperior,Clear Amulet,Lightning Rod,Grass,Protect,Earthquake,High Horsepower,Rock Slide,Lunala Balance
20494,Urshifu,Choice Scarf,Unseen Fist,Poison,Poison Jab,U-turn,Wicked Blow,Close Combat,Lunala Balance
20494,Rotom-Heat,Assault Vest,Levitate,Water,Volt Switch,Thunderbolt,Overheat,Tera Blast,Lunala Balance
20495,Incineroar,Safety Goggles,Intimidate,Ghost,Parting Shot,Fake Out,Knock Off,Flare Blitz,Zamazenta Balance
20495,Zamazenta,Rusted Shield,Dauntless Shield,Grass,Body Press,Heavy Slam,Wide Guard,Iron Defense,Zamazenta Balance
20495,Amoonguss,Rocky Helmet,Regenerator,Water,Spore,Rage Powder,Pollen Puff,Protect,Zamazenta Balance
20495,Porygon2,Eviolite,Download,Poison,Tera Blast,Ice Beam,Trick Room,Recover,Zamazenta Balance
20495,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Sucker Punch,Close Combat,Detect,Zamazenta Balance
20495,Raging Bolt,Assault Vest,Protosynthesis,Electric,Thunderbolt,Thunderclap,Draco Meteor,Snarl,Zamazenta Balance
20496,Zacian,Rusted Sword,Intrepid Sword,Fairy,Behemoth Blade,Play Rough,Swords Dance,Protect,Zacian Rain
20496,Pelipper,Focus Sash,Drizzle,Ghost,Hurricane,Weather Ball,Wide Guard,Protect,Zacian Rain
20496,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Steel,Surging Strikes,Close Combat,U-turn,Ice Spinner,Zacian Rain
20496,Amoonguss,Rocky Helmet,Regenerator,Dark,Sludge Bomb,Rage Powder,Spore,Protect,Zacian Rain
20496,Incineroar,Safety Goggles,Intimidate,Grass,Fake Out,Knock Off,Taunt,Parting Shot,Zacian Rain
20496,Raging Bolt,Assault Vest,Protosynthesis,Electric,Thunderclap,Electroweb,Dragon Pulse,Thunderbolt,Zacian Rain
20497,Groudon,Clear Amulet,Drought,Fairy,Protect,Precipice Blades,Fire Punch,Bulk Up,NA
20497,Bronzong,Leftovers,Levitate,Fire,Protect,Body Press,Iron Defense,Trick Room,NA
20497,Grimmsnarl,Light Clay,Prankster,Ghost,Light Screen,Reflect,Thunder Wave,Parting Shot,NA
20497,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Moonblast,Power Gem,NA
20497,Rillaboom,Assault Vest,Grassy Surge,Fire,U-turn,Wood Hammer,Grassy Glide,Fake Out,NA
20497,Walking Wake,Life Orb,Protosynthesis,Fire,Protect,Hydro Steam,Flamethrower,Draco Meteor,NA
20498,Calyrex-Shadow,Focus Sash,As One,Fairy,Protect,Astral Barrage,Psyshock,Nasty Plot,Calyshadow Offense
20498,Raging Bolt,Leftovers,Protosynthesis,Fairy,Calm Mind,Thunderclap,Dragon Pulse,Protect,Calyshadow Offense
20498,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Parting Shot,Will-O-Wisp,Knock Off,Calyshadow Offense
20498,Urshifu-Rapid-Strike,Mystic Water,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,Protect,Calyshadow Offense
20498,Rillaboom,Assault Vest,Grassy Surge,Water,Fake Out,Wood Hammer,U-turn,Grassy Glide,Calyshadow Offense
20498,Tornadus,Covert Cloak,Prankster,Dark,Protect,Tailwind,Taunt,Bleakwind Storm,Calyshadow Offense
20499,Terapagos,Covert Cloak,Tera Shift,Stellar,Tera Starstorm,Calm Mind,Earth Power,Protect,Terapagos Ogerpon
20499,Incineroar,Safety Goggles,Intimidate,Fire,Knock Off,Will-O-Wisp,Fake Out,Parting Shot,Terapagos Ogerpon
20499,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Follow Me,Horn Leech,Spiky Shield,Terapagos Ogerpon
20499,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Close Combat,Sucker Punch,Detect,Terapagos Ogerpon
20499,Rillaboom,Assault Vest,Grassy Surge,Grass,Wood Hammer,Grassy Glide,High Horsepower,Fake Out,Terapagos Ogerpon
20499,Gholdengo,Metal Coat,Good as Gold,Fighting,Make It Rain,Shadow Ball,Thunderbolt,Protect,Terapagos Ogerpon
20500,Calyrex-Ice,Clear Amulet,As One,Water,Glacial Lance,Trick Room,Protect,High Horsepower,Calyice Rain
20500,Farigiraf,Throat Spray,Armor Tail,Normal,Trick Room,Dazzling Gleam,Protect,Hyper Voice,Calyice Rain
20500,Amoonguss,Rocky Helmet,Effect Spore,Psychic,Pollen Puff,Spore,Rage Powder,Venoshock,Calyice Rain
20500,Incineroar,Sitrus Berry,Intimidate,Dragon,Knock Off,Flare Blitz,Helping Hand,Fake Out,Calyice Rain
20500,Pelipper,Focus Sash,Drizzle,Stellar,Wide Guard,Weather Ball,Hurricane,Protect,Calyice Rain
20500,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Poison,Aqua Jet,Surging Strikes,U-turn,Close Combat,Calyice Rain
20501,Groudon,Assault Vest,Drought,Grass,Precipice Blades,Rock Slide,Iron Head,Heat Crash,Groudon Sun
20501,Lilligant-Hisui,Focus Sash,Chlorophyll,Ghost,Close Combat,Leaf Blade,Coaching,After You,Groudon Sun
20501,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Will-O-Wisp,Knock Off,Parting Shot,Groudon Sun
20501,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Icy Wind,Groudon Sun
20501,Farigiraf,Sitrus Berry,Armor Tail,Fairy,Psychic,Hyper Voice,Helping Hand,Trick Room,Groudon Sun
20501,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Spiky Shield,Follow Me,Groudon Sun
20502,Pelipper,Focus Sash,Drizzle,Dark,Wide Guard,Hurricane,Weather Ball,Protect,NA
20502,Lugia,Leftovers,Multiscale,Stellar,Protect,Calm Mind,Aeroblast,Earth Power,NA
20502,Great Tusk,Booster Energy,Protosynthesis,Water,Ice Spinner,Protect,Earthquake,Close Combat,NA
20502,Amoonguss,Rocky Helmet,Regenerator,Water,Spore,Rage Powder,Protect,Pollen Puff,NA
20502,Indeedee-F,Safety Goggles,Psychic Surge,Fairy,Follow Me,Trick Room,Dazzling Gleam,Protect,NA
20502,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderbolt,Snarl,Thunderclap,Dragon Pulse,NA
20503,Incineroar,Sitrus Berry,Intimidate,Grass,Knock Off,Will-O-Wisp,Fake Out,Flare Blitz,Kyogre FWG
20503,Amoonguss,Rocky Helmet,Regenerator,Water,Sludge Bomb,Rage Powder,Protect,Spore,Kyogre FWG
20503,Kyogre,Choice Scarf,Drizzle,Water,Ice Beam,Origin Pulse,Thunder,Water Spout,Kyogre FWG
20503,Tornadus,Covert Cloak,Prankster,Flying,Protect,Tailwind,Rain Dance,Bleakwind Storm,Kyogre FWG
20503,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Shadow Ball,Protect,Thunder,Moonblast,Kyogre FWG
20503,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sand Tomb,Protect,Sludge Bomb,Kyogre FWG
20504,Chi-Yu,Choice Specs,Beads of Ruin,Ghost,Dark Pulse,Heat Wave,Snarl,Overheat,Koraidon Offense
20504,Flutter Mane,Life Orb,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Moonblast,Protect,Koraidon Offense
20504,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Collision Course,Flare Blitz,Protect,Breaking Swipe,Koraidon Offense
20504,Tornadus,Covert Cloak,Prankster,Steel,Bleakwind Storm,Tailwind,Protect,Sunny Day,Koraidon Offense
20504,Amoonguss,Rocky Helmet,Regenerator,Water,Spore,Rage Powder,Sludge Bomb,Protect,Koraidon Offense
20504,Farigiraf,Throat Spray,Armor Tail,Fairy,Hyper Voice,Shadow Ball,Trick Room,Protect,Koraidon Offense
20505,Calyrex-Ice,Clear Amulet,As One,Fire,Glacial Lance,High Horsepower,Protect,Trick Room,Calyice Slow Offense
20505,Farigiraf,Sitrus Berry,Armor Tail,Fire,Trick Room,Dazzling Gleam,Psychic,Helping Hand,Calyice Slow Offense
20505,Iron Hands,Assault Vest,Quark Drive,Grass,Fake Out,Wild Charge,Close Combat,Heavy Slam,Calyice Slow Offense
20505,Ursaluna-Bloodmoon,Life Orb,Mind’s Eye,Normal,Blood Moon,Earth Power,Hyper Voice,Protect,Calyice Slow Offense
20505,Tornadus,Rocky Helmet,Prankster,Steel,Tailwind,Bleakwind Storm,Taunt,Protect,Calyice Slow Offense
20505,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Close Combat,Sucker Punch,Detect,Calyice Slow Offense
20506,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Collision Course,Drain Punch,Flame Charge,Protect,Koraidon Offense
20506,Incineroar,Sitrus Berry,Intimidate,Fire,Knock Off,Fake Out,Parting Shot,Will-O-Wisp,Koraidon Offense
20506,Walking Wake,Choice Specs,Protosynthesis,Water,Hydro Steam,Draco Meteor,Flamethrower,Snarl,Koraidon Offense
20506,Flutter Mane,Booster Energy,Protosynthesis,Steel,Moonblast,Shadow Ball,Dazzling Gleam,Protect,Koraidon Offense
20506,Tornadus,Covert Cloak,Prankster,Flying,Protect,Bleakwind Storm,Taunt,Tailwind,Koraidon Offense
20506,Amoonguss,Rocky Helmet,Regenerator,Dark,Protect,Rage Powder,Pollen Puff,Spore,Koraidon Offense
20507,Calyrex-Shadow,Life Orb,As One,Fairy,Protect,Astral Barrage,Draining Kiss,Calm Mind,Calyshadow Hyperoffense
20507,Chi-Yu,Choice Specs,Beads of Ruin,Water,Heat Wave,Dark Pulse,Snarl,Tera Blast,Calyshadow Hyperoffense
20507,Rillaboom,Assault Vest,Grassy Surge,Water,Wood Hammer,Grassy Glide,U-turn,Fake Out,Calyshadow Hyperoffense
20507,Amoonguss,Sitrus Berry,Regenerator,Water,Protect,Rage Powder,Spore,Pollen Puff,Calyshadow Hyperoffense
20507,Tornadus,Rocky Helmet,Prankster,Steel,Protect,Bleakwind Storm,Rain Dance,Tailwind,Calyshadow Hyperoffense
20507,Urshifu-Rapid-Strike,Focus Sash,Unseen Fist,Water,Protect,Aqua Jet,Surging Strikes,Close Combat,Calyshadow Hyperoffense
20508,Miraidon,Life Orb,Hadron Engine,Electric,Overheat,Protect,Dragon Pulse,Electro Drift,Miraidon Toolbox
20508,Ting-Lu,Assault Vest,Vessel of Ruin,Fairy,Snarl,Stomping Tantrum,Fissure,Heavy Slam,Miraidon Toolbox
20508,Drifblim,Electric Seed,Unburden,Dark,Tailwind,Night Shade,Will-O-Wisp,Strength Sap,Miraidon Toolbox
20508,Iron Moth,Power Herb,Quark Drive,Normal,Meteor Beam,Fiery Dance,Protect,Energy Ball,Miraidon Toolbox
20508,Iron Bundle,Focus Sash,Quark Drive,Ghost,Icy Wind,Protect,Freeze-Dry,Hydro Pump,Miraidon Toolbox
20508,Iron Hands,Clear Amulet,Quark Drive,Water,Drain Punch,Wild Charge,Swords Dance,Detect,Miraidon Toolbox
20509,Calyrex-Ice,Clear Amulet,As One,Dragon,Glacial Lance,High Horsepower,Swords Dance,Trick Room,Calyice Slow Offense
20509,Armarouge,Weakness Policy,Weak Armor,Dark,Expanding Force,Heat Wave,Aura Sphere,Endure,Calyice Slow Offense
20509,Roaring Moon,Booster Energy,Protosynthesis,Poison,Knock Off,Earthquake,U-turn,Tailwind,Calyice Slow Offense
20509,Indeedee-F,Rocky Helmet,Psychic Surge,Dragon,Helping Hand,Follow Me,Skill Swap,Trick Room,Calyice Slow Offense
